,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
729,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,12,Sunderland,Tom Flanagan,19887,7.5,90,2,1,,0,0,1,33,0,60,0,2,3,0,0,1,1,1,1,0,0,0,0,Lincoln City 04/01/2020,DF
730,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,12,Sunderland,Tom Flanagan,19887,7.2,45,1,1,,0,0,0,11,0,73,1,1,0,0,0,0,0,0,2,1,0,0,0,Wycombe 11/01/2020,DF
731,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Tom Flanagan,19887,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,DF
732,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Tom Flanagan,19887,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,DF
733,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Tom Flanagan,19887,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,DF
734,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,12,Sunderland,Tom Flanagan,19887,6.9,90,0,0,,0,0,0,22,0,57,2,0,0,0,0,0,0,1,0,1,0,1,0,Ipswich Town 08/02/2020,DF
735,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,12,Sunderland,Tom Flanagan,19887,7.3,90,0,0,,0,0,0,57,0,86,3,0,3,0,0,0,0,1,1,0,0,0,0,Rochdale 11/02/2020,DF
736,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,22,Sunderland,Will Grigg,19915,6.7,16,0,0,,0,0,0,6,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,Ipswich Town 10/08/2019,ATT
737,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,22,Sunderland,Will Grigg,19915,6.4,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portsmouth 17/08/2019,ATT
738,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,22,Sunderland,Will Grigg,19915,6.6,35,1,1,,0,0,0,6,0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,Rochdale 20/08/2019,ATT
739,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,22,Sunderland,Will Grigg,19915,6.5,33,1,0,,0,0,0,3,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,AFC Wimbledon 24/08/2019,ATT
740,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,22,Sunderland,Will Grigg,19915,6.5,27,0,0,,0,0,0,5,0,100,0,0,0,0,0,1,0,0,2,0,0,0,0,P'borough Utd 31/08/2019,ATT
741,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,22,Sunderland,Will Grigg,19915,6.5,13,1,1,,0,0,0,2,0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,Acc'ton Stanley 14/09/2019,ATT
742,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,22,Sunderland,Will Grigg,19915,6.5,13,0,0,,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Rotherham Utd 17/09/2019,ATT
743,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,22,Sunderland,Will Grigg,19915,6.4,90,2,0,,0,0,0,11,0,68,0,0,0,0,0,0,0,0,0,1,0,0,0,Bolton 21/09/2019,ATT
744,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,22,Sunderland,Will Grigg,19915,6.4,9,0,0,,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,MK Dons 28/09/2019,ATT
745,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,22,Sunderland,Will Grigg,19915,6.4,25,0,0,,0,0,0,4,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,Lincoln City 05/10/2019,ATT
746,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,22,Sunderland,Will Grigg,19915,6.7,90,2,1,,0,0,0,21,0,70,0,0,0,0,0,0,0,0,1,3,0,0,0,Gillingham 07/12/2019,ATT
747,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,ATT
748,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,ATT
749,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,ATT
750,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,ATT
751,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,22,Sunderland,Will Grigg,19915,6.5,45,0,0,,0,0,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Wycombe 19/10/2019,ATT
752,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,22,Sunderland,Will Grigg,19915,8.4,89,3,2,,0,1,1,15,4,78,2,0,0,0,0,0,0,1,0,3,0,0,0,Tranmere Rovers 22/10/2019,ATT
753,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,22,Sunderland,Will Grigg,19915,6.6,82,2,0,,0,0,0,4,1,57,0,0,0,0,0,0,0,1,2,1,0,0,0,Shrewsbury 26/10/2019,ATT
754,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,22,Sunderland,Will Grigg,19915,6.2,78,3,0,,0,0,0,8,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,Southend United 02/11/2019,ATT
755,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,22,Sunderland,Will Grigg,19915,6.5,82,0,0,,0,0,0,9,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,Coventry City 23/11/2019,ATT
756,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,22,Sunderland,Will Grigg,19915,6.5,90,0,0,,0,0,0,7,1,63,0,0,0,0,0,0,0,0,2,3,0,0,0,Burton Albion 26/11/2019,ATT
757,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,22,Sunderland,Will Grigg,19915,6.4,12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blackpool 14/12/2019,ATT
758,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,ATT
759,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,ATT
760,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,ATT
761,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,ATT
762,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,ATT
763,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,ATT
764,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,ATT
765,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,ATT
766,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,ATT
767,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Will Grigg,19915,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,ATT
768,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,8,Sunderland,Dylan McGeouch,19908,6.8,90,0,0,,0,0,0,29,0,87,1,1,2,0,0,1,1,0,1,0,0,0,0,Ipswich Town 10/08/2019,MID
769,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 17/08/2019,MID
770,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,8,Sunderland,Dylan McGeouch,19908,6.4,25,0,0,,0,0,0,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,Rochdale 20/08/2019,MID
771,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,8,Sunderland,Dylan McGeouch,19908,6.5,23,0,0,,0,0,0,16,0,88,1,0,0,0,0,0,0,0,1,0,0,0,0,AFC Wimbledon 24/08/2019,MID
772,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,P'borough Utd 31/08/2019,MID
773,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,8,Sunderland,Dylan McGeouch,19908,6.6,15,0,0,,0,0,0,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,Acc'ton Stanley 14/09/2019,MID
774,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,8,Sunderland,Dylan McGeouch,19908,6.7,90,0,0,,0,0,0,23,0,59,1,0,3,0,0,0,0,0,1,1,0,0,0,Rotherham Utd 17/09/2019,MID
775,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 21/09/2019,MID
776,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,8,Sunderland,Dylan McGeouch,19908,6.6,90,1,0,,0,0,0,30,1,73,3,0,2,0,0,0,0,1,0,3,0,0,0,MK Dons 28/09/2019,MID
777,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,8,Sunderland,Dylan McGeouch,19908,6.8,90,0,0,,0,0,0,36,0,76,3,1,0,0,0,1,1,0,1,0,0,0,0,Lincoln City 05/10/2019,MID
778,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Gillingham 07/12/2019,MID
779,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,MID
780,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,MID
781,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,MID
782,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,MID
783,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 19/10/2019,MID
784,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 22/10/2019,MID
785,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Shrewsbury 26/10/2019,MID
786,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Southend United 02/11/2019,MID
787,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Coventry City 23/11/2019,MID
788,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Burton Albion 26/11/2019,MID
789,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Blackpool 14/12/2019,MID
790,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,MID
791,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,MID
792,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,MID
793,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,MID
794,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,MID
795,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,MID
796,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,MID
797,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,MID
798,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,MID
799,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Dylan McGeouch,19908,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,MID
800,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,19,Sunderland,Aiden McGeady,19907,6.5,74,0,0,,0,0,0,15,1,83,0,0,0,0,0,0,0,0,0,1,0,0,0,Ipswich Town 10/08/2019,MID
801,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,19,Sunderland,Aiden McGeady,19907,6.3,81,0,0,,0,1,0,15,2,65,2,0,0,0,0,1,1,2,0,1,0,1,0,Portsmouth 17/08/2019,MID
802,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,19,Sunderland,Aiden McGeady,19907,7.6,90,4,1,,0,1,1,18,1,81,1,0,1,0,0,1,1,1,2,1,0,0,0,Rochdale 20/08/2019,MID
803,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,19,Sunderland,Aiden McGeady,19907,7.1,90,5,2,,0,0,0,29,2,82,2,0,0,0,0,0,0,0,1,0,0,0,0,AFC Wimbledon 24/08/2019,MID
804,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,19,Sunderland,Aiden McGeady,19907,6.4,78,1,0,,0,0,0,14,0,66,1,0,1,0,0,0,0,1,0,0,0,0,0,P'borough Utd 31/08/2019,MID
805,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,19,Sunderland,Aiden McGeady,19907,6.8,90,1,1,,0,0,1,24,1,80,0,0,0,0,0,2,2,0,2,1,0,0,0,Acc'ton Stanley 14/09/2019,MID
806,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,19,Sunderland,Aiden McGeady,19907,6.6,90,4,2,,0,0,0,20,1,76,1,0,0,0,0,2,2,0,0,0,0,1,0,Rotherham Utd 17/09/2019,MID
807,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,19,Sunderland,Aiden McGeady,19907,7.7,90,6,3,,0,0,1,30,1,83,0,0,0,0,0,5,5,3,3,1,0,1,1,Bolton 21/09/2019,MID
808,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 28/09/2019,MID
809,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,19,Sunderland,Aiden McGeady,19907,6.4,37,2,0,,0,0,0,8,3,53,1,0,0,0,0,0,0,0,1,0,0,1,0,Lincoln City 05/10/2019,MID
810,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,Gillingham 07/12/2019,MID
811,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,MID
812,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,MID
813,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,MID
814,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,MID
815,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,19,Sunderland,Aiden McGeady,19907,6.8,90,4,1,,0,0,0,21,1,77,1,0,1,0,0,1,1,0,0,2,0,1,0,Wycombe 19/10/2019,MID
816,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,,Sunderland,Aiden McGeady,19907,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 22/10/2019,MID
817,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,19,Sunderland,Aiden McGeady,19907,6.5,90,2,0,,0,0,0,25,3,78,0,0,0,0,0,3,2,0,2,1,0,0,0,Shrewsbury 26/10/2019,MID
